from_acct,from_acct_type,to_acct,to_acct_type,is_self_txn,txn_amt,txn_date,txn_time,currency_type,channel_type
c5be95cd6852b70999ef99ef4db4b1c5b2faa213ddf5d8a623e1b2e36e3c225f,01,be78392d52eaa0b160bfb5a1b1ca09d665a7257e5649d8c4948337ad287fc63a,02,UNK,13500.0,5,12:05:00,TWD,03
9542a83e1954da0b4d35a483bd79c232739f31c302b8bee208841f923979d04b,01,2d911712eed893ad5d84ebcfd46f07f982ca6322ce26dc422c470de4c7d91852,02,UNK,3050.0,51,13:50:00,TWD,03
93cb5f07b9c2ce52c1457f158c82a22a910d8ffccc4ada655c157d7d56840410,01,94feb48921cd22a73768b7f20177aa9553ff75c1e24617e2e0cb994c7fc2a47a,02,UNK,665.0,35,20:05:00,TWD,03
588673d514f6ed0c358e3c12c9a2ce886fe33852bc75ac7aa3fe4ed5b7269d82,01,d428b430937c40e4962a7a5501c2106e9746f8f70e7f7f6a059d4fa6792cc588,01,N,5650.0,5,23:10:00,TWD,04
10d74ef6bf7a68b681db0f67c5501129497278e4f6711efd6693588159ee2f89,01,060690778c955ab3da3ebb9ee6c7fceef781036c3d47f34ec14bcaa672e8fe7f,02,UNK,1550.0,41,11:30:00,TWD,03
85a4bd41a427ee54845ff78374009963d791bfa4ad3c88252a03998ec7d634b5,01,86dab1671a9cbd42df32784c2f664800dec9269a429963a307d2d4b46a476216,02,UNK,15500.0,91,18:15:00,TWD,03
5ead2cf99ae494c90ec512bd321cebee2270d466f3dca1b632fcc68505d4e174,01,f3e78ecb7d362c8658194c80f231dd559c1be0d5ebb706d257dc8d85301ef46c,02,UNK,10500.0,62,03:10:00,TWD,03
54943da0966c59e2ed7df003ccfdd22741814e4d7cc15e3039b8ba77241cf3a9,01,484704459f6b7f863a0727ad52c5ee21d0111e52868759fde450b847f387953f,02,UNK,17500.0,62,09:30:00,TWD,03
8082d841e4f8020d31d4dc92f7cf872fb8fd0fd0f947b61efa34ca39364a7d36,01,901ae12b42aa2ccb0b58a4dcb79d4dd6a9df804682d282c3da2cdf18a9c1905f,02,UNK,24500.0,26,16:00:00,TWD,03
1f1e6b8de69dc558aadf8596609b1bc6b04a96e102d4eefa50264dd5eb389d60,01,cdfb236e4d415bc4bd484b036e616b7cf7416fdc5e85c324f2a5657d1adbcbac,02,UNK,2050.0,52,05:20:00,TWD,03
940d55eea3715a1be984bfeb5a4eb6097049dae22aa29372d4f23eaaff44aafc,01,9886b9ad294b3605d1e7a4b12707214678e5d0a6c79732d90abb0ee367239ad3,02,UNK,5050.0,54,21:35:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,9fdebc1d45ef487efb200a73ff95874356429f299d2ebb7b6165439833e5711a,02,UNK,1550.0,78,01:05:00,TWD,03
b69cb2f99f2479dafa1c5ab02932b932c99c6d1a46d039045e39d7d6ca0c3b32,01,252f755718a61e45713acda3f2d05277f5358635a7c61805b31f89c21f549d13,02,UNK,8150.0,32,12:40:00,TWD,03
3b468aeb29adcc30972278ec5a27367b0d0216a4a347b3972e66b2252df42439,01,4ec839de30ce0ce2c019848eb9c4edb853c0eedd01cb5b772dd2294a5e6d00ba,02,UNK,105000.0,8,21:40:00,TWD,03
77a16a47209b6f55a165bf5d1d14c51fc50c708d78786a6b4cb6a7ac87677064,01,4de0934d71b1b4dc7d00553438a1c209b859e8b513721adb84c6803b5ddd15e0,02,UNK,4050.0,60,10:35:00,TWD,UNK
6974d96c470130fd89f69b07865ab0b1f6cf9ecbf916f0b2155dc7949da03c39,01,efcf306995553c625265c35e16967ea963308ccefa5d6642702c5f149b213b17,02,UNK,13500.0,61,01:15:00,TWD,03
65fd1ec9cb3f53d238697e745c1fdd7acc9ffc52798c579adba561c8ea68af29,01,eefabb045f32778d1d369f69375480e9e000ffad7ad4e1c438d48fd67e837ba2,01,N,105000.0,25,23:50:00,TWD,03
26fefc99bb9574363475d5e41dc9a3f88eb30a42ce0d5766c9b5439bd3f5ca2f,01,10908b4e4bb85839cad04c1aa6020ab508c0c0761f948891233decbe06448877,02,UNK,1550.0,107,21:00:00,TWD,UNK
0bb25168b959d82cfeecb5e437f28c1ad6aab2fdc7176283878a6d2645ee1936,01,0e1951a92653ec6c134cd4315bf587564d1bd6423b212a355c5d1604a8d7d039,02,UNK,1050.0,31,22:55:00,TWD,UNK
fdb0b576068e97283aa16e646aabc679bbfb717fa19ddae5f54816370cc933c9,01,5ba366b28eb48bef2410440882df57cb9336fae70fdce71bd9d4b1dab0023cd5,02,UNK,58500.0,20,07:05:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,6b2185901929c3f445f13080b7f09b7ee0cc5ceb95b2ea3165c20cb9318f5d87,02,UNK,2050.0,73,20:20:00,TWD,03
424d3f81f3e4e03b85598bab52cfee8686d5e1e1df5421400b0e4040155445df,01,1211a49d79a1a16b634e0a3abfcc95fd51f4b9dbc08f2ce7f0c4773765a9af0b,02,UNK,15500.0,17,18:00:00,TWD,03
80e9137621434c5f3b478298e18cfbf60b327df9e406b920cb1a5a2ae60ab2c6,01,8d430457136733ec2f2d314514b420f6cfa2ea4fa9272ab707a3167757ea4eb5,02,UNK,25.0,80,13:35:00,TWD,UNK
854e49117bb4668a22167beb081afbd9b2c9d32695ef3132632f7281b0cf7f63,01,4137991902df4a6da783ff32d26904da369fa5856c931abac9d2e12de1812040,01,Y,85.0,47,14:55:00,USD,UNK
c77453c83e80463c73cc0881d8f9b9071394de688d524f6b33299c03559a5c37,01,d11cc82d57659e8ef9bf7e491d849c9b307044848a5ac2cd9f1bf798a7aea8a3,01,N,11500.0,57,15:20:00,TWD,03
5e2fb910c32a01420f7faaaaceb927a3b6271816ac57cee25b61be32535098f9,01,766cbc214f0e9a24ce16b96d424dfcb33c833cc13d97119629093a3289162b72,02,UNK,2050.0,45,03:50:00,TWD,03
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,01,e2f0321116dbe874273c6a54f3e8c47cfce2d9e828dd56acd2c1c16554fab05b,02,UNK,58500.0,63,12:10:00,TWD,03
0c25f276d7cfee8ed48b48babc91fa13835c638ea6745f4e7a4c6e54cd44b051,01,db5f91e7b257b7fe25f973c02ddbbad0453549f88127a06722f4318b026b3be4,02,UNK,1650.0,35,16:10:00,TWD,03
50ff1f5d244eb0f2d1dbd0f3f7fe8089a4bf4509b02dbba1b569c3bfc09586db,01,3f0dcb5c2b4b9ee0c6b2fe986c088f49140ae22a587e79e6062a6c64151c2c79,02,UNK,26500.0,62,12:55:00,TWD,03
0bb25168b959d82cfeecb5e437f28c1ad6aab2fdc7176283878a6d2645ee1936,01,69e8bc9ec3ad7639ade3772131df54146136e2d5596fdf4646f07a5b4f2045ec,01,N,505.0,68,21:40:00,TWD,03
87c760447649d4c80aac16cc233ae31be56f3fbe286761842d612137c88b4f16,01,464242325140443a1ea55d9ec63c2291051ce3af9daab56aa88a23612b177cfc,02,UNK,465000.0,7,10:35:00,TWD,04
468d9dbed77e7f236ccd6a41c5f104d459fd288a244b7df086439cd354c55d52,01,f1a820c948699211d1b74f1ab88d694736b1a0f2eb52b9a747988c3a2510501d,02,UNK,1050.0,86,17:30:00,TWD,UNK
588673d514f6ed0c358e3c12c9a2ce886fe33852bc75ac7aa3fe4ed5b7269d82,01,518a096c7379839cb6be34f221086d255af0e6cc98d2c0908a54e92b9dc1e4ce,02,UNK,21500.0,112,13:10:00,TWD,04
a85e12602edd1214116295e7e0d041da86050eeed1f9f9acaca6879173c7c129,01,80cbce2d1a41e1684cf2fa63c1c9d06a9cf682cd0df39bc9e7e3970626efab85,02,UNK,22500.0,64,16:50:00,TWD,03
c77453c83e80463c73cc0881d8f9b9071394de688d524f6b33299c03559a5c37,01,d11cc82d57659e8ef9bf7e491d849c9b307044848a5ac2cd9f1bf798a7aea8a3,01,N,8750.0,60,11:40:00,TWD,03
887073c6c42258a6986b8db2be4d4c33cf802b68dbfd1cca4b6db2c579ef69cf,01,6aab359d6aa145787e667ff641780a33295995d17a5c2978ad2b4a05634ab207,01,N,8950.0,75,21:30:00,TWD,UNK
445f554d4a493a815d59dbbcb7b529f7718d417cae4ba0e4c0e1e5cad88b44c0,01,8d430457136733ec2f2d314514b420f6cfa2ea4fa9272ab707a3167757ea4eb5,02,UNK,5.0,78,14:50:00,TWD,UNK
5ead2cf99ae494c90ec512bd321cebee2270d466f3dca1b632fcc68505d4e174,01,f3e78ecb7d362c8658194c80f231dd559c1be0d5ebb706d257dc8d85301ef46c,02,UNK,5050.0,6,00:10:00,TWD,03
d9876a1f09493b938caf332bafb194ca0cd1f0209cfa575dc03c673a952115c8,01,563ef86858de2c8c0871b8f8c61354a370d57e7b97b51e24e198ce8f03369463,02,UNK,30500.0,15,17:05:00,TWD,01
b93c3ab8bcf54c59dda4241e85764a835fd61237ed03c54f09a23b8da986e1d9,01,f3c28c5ae27b784032f04416ba0986e2008802f60c9c745863edcdafbd152434,02,UNK,1050.0,47,22:10:00,TWD,03
0d1ae94a08eeda8e31cc45a5b48edcdcf87c2f925d0fba727b8c6abf2d17ada1,01,2b8b1b1707c5ff1842c94908a6e00526f2835006f8eb2212933303dd206444bb,02,UNK,4550.0,37,15:25:00,TWD,UNK
350dab639b13ec1c837f752c4e8df39ec3a8c004197adde6ae464033fecda58d,01,2c47945d5feecaaa6796e59a9fc3eb87c76f7f624c786f6596a7d44d5b0707b2,02,UNK,50500.0,79,12:15:00,TWD,03
b074350249bc22994f6d03b51be9bc2fb7f5076f574269332682c7b7c06a44d7,01,7482366dbc3b4cbe2da8898789ab22c460c986b32daec3431425f9e5d052d6fd,02,UNK,2450.0,12,13:25:00,TWD,03
3cb4438f7719876f26b1721b92eb89b690ec0038fab306f06a4daf9d66ec7448,01,f9141e2913f94c71a47ab3749ee39bdf57823bef7674cd221427f3baed2ed71a,01,N,2550.0,39,07:30:00,TWD,03
402f1ba7cfd2a4e8fd2348b4c5544167960081a62b64dca99c9780afe2e1cbb4,01,052eb8dad92b3aff074570693e2bad3a0b6546365e584559392223782a1b8847,02,UNK,48500.0,24,18:10:00,TWD,03
3e4446611b8d8c05712750f28a5e92ec73ab9b9fa71f5270506f81661597d89b,01,79bb3ee7a469255a17e89583ace1567df3cb51faf5457f343d72754daf584293,02,UNK,2950.0,35,14:45:00,TWD,UNK
5dd91a071677d1ecbb7f2b0cc05d1e482e62cee8430adc069a4dfe8b84c7d042,01,708215ed2a08119fead8ec0bf96f91381fb46eead0843216e2efc9a65f148fd5,02,UNK,5050.0,15,16:40:00,TWD,03
495a8d1d9d53d7df8dbda76830035d60e2889f478ebd35ee61e1ddbdbfe13e1c,01,54c08e283b9e161f9faa4ae7dee40f00cce670f26fa16c9acd59918574226997,02,UNK,10500.0,22,15:50:00,TWD,03
87c760447649d4c80aac16cc233ae31be56f3fbe286761842d612137c88b4f16,01,0a95b565850ab3518616256e183fa4d7037176c6f96964d2737b4aab6bd0a965,02,UNK,305000.0,8,10:20:00,TWD,04
4523db5d141492a1ad26a971dc44aaeb00f13ae198154437f7935101026ac815,01,0b29d640f547a6a2db684d06236fc97bc58edf719dd7a46db2b06453ace3d1db,02,UNK,115.0,24,09:05:00,TWD,UNK
fee56a73830e62ccc91f86974aa93871b468d86ba60eb49c9b9af4037fbb235a,01,06a78e6d24c10c49d1fe749ae4f194f36cda457d627b0537eedde6ffca6e6217,02,UNK,5050.0,51,21:45:00,TWD,03
797fa9faf382f7248dd6af32dcf39d51f41a98dbf2aaed1e1c80395eb8d568a1,01,5151a97035eca4d7b940d250be170900971bb0ada1e53760ccf5d0cdb20f18ff,02,UNK,5050.0,4,16:05:00,TWD,03
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,01,1c4c689f8a328cbd03171947cca8c73018681ed43afc5808a246a018ac2c63a1,02,UNK,7550.0,67,11:15:00,TWD,03
4d9a47c792f9985f5caddcafa472990f73b3f6ba3a5ea369a0233c20e22b8de0,01,f7e15cac6ee2df441b360f9f3da18d69c455708cae8306bed7b64e1ddec8b6b4,02,UNK,1050.0,47,12:30:00,TWD,03
788968722edc7c786589b6696199820e73298be081e5224f4c07436341996f58,01,6424449a017806788951cfede6328d6b7804c648e17a068dd4fa56178fea1df3,02,UNK,2550.0,29,07:00:00,TWD,03
9ed6a497a48c883386b4ff6b4389518c772f413d9b306991ffa03c9d6a9d2d47,01,48489cdd32b104116107ccbd4f87d74a07515c62398f823420398555c7b8ecba,02,UNK,185.0,70,14:45:00,TWD,03
7ed01ab8b7bb2e1789dae0431289394f25e83f02e8b3c51d6e515227733cced7,01,42a10fab84e44a84a3cb13126f882db865c1a469baaaef586682a64fc05a1463,02,UNK,3050.0,73,13:35:00,TWD,UNK
52789fa75f03fada781d0e07057cf575447bb56909e9a4fbbc0d9ca3b62e7a6d,01,acc6e26f8752579f3eeb1977789f2eb2102a151199cb03c4e3d885c528ca636b,02,UNK,6050.0,44,20:20:00,TWD,03
fe84e0ba8a0807ec3c3f1b803ed1f7d8be3927d7509cdd79c9ff56a8e46b6f83,01,fcfa8cd792b6c0f4bec7f32ba1848c52b1b20fcc86c9751dfb8c7ae3a7011b43,02,UNK,1050.0,36,23:35:00,TWD,03
a16dd859b0e689a4727439196e7f74d55962ba06189773e09065e0ab11474829,01,e135abfd55b96d7daa2bccb4a5b3a207f2a242424b1a78ee1f81cbb3b4fc7187,02,UNK,25500.0,6,08:25:00,TWD,03
af1e8d4ec748c381c827dda25c25a2fc7093156ce943f80892eff0d737c8c5bc,01,132eaf7c1071cdbce1b43551f1ce02da9926a2909163342fb5a6c4a9cc45af9f,02,UNK,1050.0,19,16:00:00,TWD,UNK
940d55eea3715a1be984bfeb5a4eb6097049dae22aa29372d4f23eaaff44aafc,01,4dc1fa9fd5ee6b0bbd8101e7a0cb6eb5d883ce29674a46c979adda0a12405bd9,02,UNK,2050.0,13,17:25:00,TWD,03
12b8fe059d058e7e93ff56dae57d0d45a2162fcc7169ca98120a07a8dfe4df74,01,09e15d2cfc523ae19132537660281e77dc489c4161f7fabf0ce8de584ca6a234,02,UNK,6050.0,41,22:20:00,TWD,03
16093309b2aa6368f91cf1bcd8bce373f676dff5c322da45c0402565bcdbec81,01,1ce982a9462578ee2bfdb8079a4ffcecdb78ffec9fb9945c798eca0c739f1a62,02,UNK,2050.0,107,12:10:00,TWD,03
b4e80bd7283851faa8545f41f4b836e709199a11f133d36f1be8a803948b5067,01,9def2d2d1ccc0e633314cebba15a88ce4ff4d7367c584369a073f0212b61302c,02,UNK,605.0,49,13:15:00,TWD,03
854e49117bb4668a22167beb081afbd9b2c9d32695ef3132632f7281b0cf7f63,01,4137991902df4a6da783ff32d26904da369fa5856c931abac9d2e12de1812040,01,Y,1850.0,12,22:05:00,TWD,UNK
4034b6f0ccdd5218edd463a3f22833024631ea92b009fe193cfc3dfd9510438f,01,09afb054c09389b5e47a4de7756bae7122f2cfb90644e14f6fefe8ce4795fefe,02,UNK,7150.0,109,10:25:00,TWD,UNK
87c760447649d4c80aac16cc233ae31be56f3fbe286761842d612137c88b4f16,01,f58998a8d60f081805bac1f314a3290bf1aeef5462c91db789f19446310fbffa,02,UNK,14500.0,14,01:05:00,TWD,04
a1eb09567740ff3707a823920caef2e037b332215351e1d5e42ff6acfd144730,01,4e65db8cd8f5bbdaa2d0d4444ffbfb40983c0e56629b4379e1802058dbd278b2,02,UNK,2050.0,54,13:25:00,TWD,03
e5d62fa0d65a0ef99d192fc012093c34751a85e5dc5d1c7d7159b5984d2df22e,01,8d430457136733ec2f2d314514b420f6cfa2ea4fa9272ab707a3167757ea4eb5,02,UNK,95.0,90,14:30:00,TWD,UNK
c250c14acf9e2f2c3d6ae2cc25359280164972fc27702983d284e0624fc5d693,01,d71ccc8dc5a81185ef42b981f89c2349ec874cd7758b3032b39a47d20e382a04,02,UNK,1050.0,13,12:00:00,TWD,03
b93c3ab8bcf54c59dda4241e85764a835fd61237ed03c54f09a23b8da986e1d9,01,d89b4fcf14f91c0e9d4c7cf29cafa46dd1a7cc116bb7c4305e4742225baaf12a,02,UNK,10500.0,34,12:25:00,TWD,03
ba0eb83856425f4429cac70a81f0ea86b0a94f575614469724ad1c842d954fd0,01,acbfca790659aa4588c2206c21d4bf0746e691899297c57c23716634158896ac,02,UNK,15.0,59,22:20:00,TWD,03
a034e790e1de201412e53bd326a1b1175ebbfb3aa5e42c20f30dae83917e0d5d,01,118a694d9816ba6afdaa9ed137aabcac8683a5a0cf9dec0a2c7440da45eda77b,02,UNK,5.0,72,12:30:00,TWD,UNK
d4ab66d18c9b46e33023c329ba2b1767ae2917ea5e42128249b78882b18306d1,01,5277b04d6977eaf4a82c97ac6904284f980ea7426236c6fda569f8a4e94adf81,02,UNK,20500.0,78,12:50:00,TWD,03
588673d514f6ed0c358e3c12c9a2ce886fe33852bc75ac7aa3fe4ed5b7269d82,01,7467d964ada3480f006829477f2e4b9fc377b876663c7499ddfb76d1ae824eeb,01,N,33500.0,66,05:10:00,TWD,04
bc3e202ade2f8369ab58548f7a29570cda1cef4ba4634491e444c7c26cf170b5,01,26eb801a7904e45b4a74166ffa96c1a080546ba72eb473ed6cf17a6665132eb4,02,UNK,2350.0,11,23:05:00,TWD,03
468d9dbed77e7f236ccd6a41c5f104d459fd288a244b7df086439cd354c55d52,01,c3e03a038550ecacb1338d902e958dacc1ba0fc839aea7a0fdd6a2f1ff8a0a4e,01,N,10500.0,39,14:50:00,TWD,UNK
c427de999d7404f995c6db8c5e18717a1cf4c5d9a04cb4c1f49747d39b9b2a11,01,76733742d2e66ea7ddf0c1d6f167695bc8193dc1bd9fdcb5752e4da364f2b32e,02,UNK,22500.0,107,21:45:00,TWD,03
070418cdd5c742f7b1ee369f956bc57022e588b4123f7a98d2fd6bfd2807e2c4,01,12f2143d1684da5bd8c1547dc20a453750cae71696a4a2d5db953ec89bd1b769,02,UNK,645.0,55,02:10:00,TWD,03
7ed01ab8b7bb2e1789dae0431289394f25e83f02e8b3c51d6e515227733cced7,01,e8f0e3075d0abaac9bad2203a889b1271f0325b06358962cce6bf41a98099147,02,UNK,2550.0,72,03:40:00,TWD,UNK
7e50ac2ef271f4511ebb9fe2a12c89e210e169cf6615c44902e64481767c53b9,01,dbc808ae4dc998bcae488d527b4f40a7321833ec94feb8e09cb6d8a330eb5975,02,UNK,5.0,31,20:00:00,TWD,03
97bf10c41b2322c529723f18d87f80c9716e40808a98270a28a8570b519bb5ab,01,c7bda450e2e66ee0fbe2de065a8da8a9525ccade340370dcd9cad9fbe416cda1,02,UNK,305.0,87,12:10:00,TWD,03
0bb25168b959d82cfeecb5e437f28c1ad6aab2fdc7176283878a6d2645ee1936,01,3ab7a39808c72a090d6778fa06edd843c2b1d72327ce821b70cce3f2e4b4bc57,02,UNK,505.0,54,01:20:00,TWD,03
4805fdaf001435eec50853ff40b2ccd55a18bbb83f849196c5145e9c9d123d33,01,912684165ca0687f1da16d2fb93db4e7a4ed35760c40f42f402aa754c17b99e2,02,UNK,50500.0,16,01:05:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,562945123392b93bb76badcefa4e6c142dc9e99d9625c9b57c4b267969a14a8a,02,UNK,2050.0,97,19:40:00,TWD,03
788968722edc7c786589b6696199820e73298be081e5224f4c07436341996f58,01,2ddf5265cbe538880121ee7c0fe59f33866abed87f684142f5b4a29c79182ab4,02,UNK,365.0,113,07:30:00,TWD,03
07738108808944e5c6e3b9cc71c31890fd1909fc337f8f8e4ff2a1ece8597f16,01,943f8bd65ac7be9b7800f1916362a1c37c5bb2de8548f5992ce03090b6295fdb,02,UNK,45500.0,59,14:40:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,f273336f4cd76bd6613318edee4db9ef3fe69cf6307e7dfb76291f1b4119044b,02,UNK,995.0,78,02:35:00,TWD,03
6dfd08561c61659c9a031579fe14a98a8a4733329ff8aa1bc104ac9adedab28e,01,afd26ba5b4b556c0d37227076bda69f3e60db337c680e02639aad6384a63e361,02,UNK,3650.0,51,20:15:00,TWD,03
93cb5f07b9c2ce52c1457f158c82a22a910d8ffccc4ada655c157d7d56840410,01,8c10c579d3fa7b68341a854f2a2f212ad63a0a88f00cdc46cc17b5a7ec014831,01,N,605.0,36,16:50:00,TWD,03
a22cbce85b32175cf27c722f7082da69d2cf2bec920ce9986816fc2b74a1e5bf,01,8d430457136733ec2f2d314514b420f6cfa2ea4fa9272ab707a3167757ea4eb5,02,UNK,25.0,61,00:50:00,TWD,UNK
79795a2b204ead90c48f9405536306d9dbe39a91364c5e52f9fe0b70aaf3de16,01,d883bb6b4600f4cb611f797a60e1aeb6c57eb7597bb40c154217d2f999781001,02,UNK,385.0,2,18:20:00,TWD,03
7450c4ad0e4fac9984805299c4a52063ae1bd7efad8b3a7eb938c32a1998ed5d,01,1251d563ece752b866bd1c352baed219abbeb67c662b0a0eb65cfc9e935a25fe,02,UNK,1050.0,67,13:40:00,TWD,01
02d031b4c7182b98e176ae9ca6505c08468e800f74b581885f2fa4b177179079,01,a4f977d0b591fb18f458832144bc0cdfa8dbcba828020051b90ed41d958bebef,02,UNK,59500.0,91,06:30:00,TWD,UNK
495a8d1d9d53d7df8dbda76830035d60e2889f478ebd35ee61e1ddbdbfe13e1c,01,81ac134bf4fc2199e2b128e6a1a47f283c3b4a154339515e6c0ce51c9540c6e9,02,UNK,2050.0,80,16:30:00,TWD,03
515f20350cfaecef962eceb0174c454919da2a42efa2802b6eeee5a9a5c35299,01,2040ab29820cf5ed46229106cd0c192446afe3e61b49415f56386f2190e9716d,02,UNK,185.0,62,12:45:00,TWD,03
4862209bfd0ecac4e8bb676e6a0d80e92b8ca77214b6dc82e7103e30672d0bbe,01,13fb99a3983d55ab13855ca93fd954667c62c295f99bcfc63498b2b2574a41fd,02,UNK,4550.0,78,03:50:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,ebde1b9ce135eeaf32c8f78f6601b145e824d457e889bde0f4b6d1ea5bf6f119,02,UNK,1550.0,74,03:00:00,TWD,03
6cfe73aa0f7e02fd554631b651e003bdf347a454974dfb9034c7d6a166d3f270,01,7a1deb425bfd0cf50ac9c3e3b8313b8bef5b33c81a37267f910cbe9272f43ce8,02,UNK,105.0,30,20:15:00,TWD,03
a574c8329bf6afbbfafa198e945cf8d18472a75ab513c69da1422f253866cc4d,01,1f037410bf4712dd580851f3ea3c61715d0804c8dcb937e57b14fa58f9861d39,02,UNK,2050.0,51,08:20:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,7340bb62649aa009885300630eb7eb72ac0261b531a8aaf5578aabbfb90ec638,02,UNK,605.0,80,06:55:00,TWD,03
c77453c83e80463c73cc0881d8f9b9071394de688d524f6b33299c03559a5c37,01,d11cc82d57659e8ef9bf7e491d849c9b307044848a5ac2cd9f1bf798a7aea8a3,01,N,2750.0,100,13:25:00,TWD,03
c33a5b5254c85cedc8dddf4b5f1ef3a16803b24a51b0f231f3c4cbf3b1012387,01,dba9472816c3850902d091670bf1a41c103be5c8e187fe9af5ae90698bada60a,02,UNK,90500.0,28,23:55:00,TWD,03
e97a6f47f5b800da212466f0548ca0623fa8bdedf414682550b34dafb3ea9346,01,020672610c2ab7cfb87f56df2d7ebf17b293dba631480259aee7f51f53ad818e,02,UNK,185.0,101,12:50:00,TWD,03
35ff7db5b701b96bd128dba126d4fe577c734d941c086f8ff1296478ec4d4e50,01,aa8d29102dccd5f7575c1c215ab0e12485debc9ae79350b3db67064dc1e9ef70,02,UNK,405.0,14,12:55:00,TWD,03
4bb33f11e3979c0f00d55bca2e5e3e23d661b41f0c133cb78e53a81e189afe44,01,fc9f066737b284f309f601b72b6ccd53f33c2091c42f7a3a3c13a255793e3285,02,UNK,21500.0,3,22:55:00,TWD,03
73e878a90a6cf282ec5d8ec5f46f848c281db25a85666e5a75e63b4b4c8a392a,01,73e81b46470cf70db7c01889eb7d36211ef8b833d21e6262190c6e8b3f0c0b06,02,UNK,2750.0,45,14:45:00,TWD,03
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,20b4c697e20c8391798d47e98be406c6ba7920ed57e1c0c84e295df4b7e0d394,02,UNK,2050.0,91,14:00:00,TWD,03
f3e219c11466842c264cc88ae00a237ce2d89f3f64e2d07a26722fe29396319e,01,8e654e0a45d9deece16f3c5af82a3f1cd2a58369f9f37d5975724a1e2671bebc,02,UNK,5050.0,67,19:05:00,TWD,03
ea58ea0ef4f2dfaba2668b9f551a55845a9d7872a9b6666c43d3c36b1b67159c,01,85706af82e48f03ac2c3ff817906a747f5d6e86aceb8184f25da1c25cb559cca,02,UNK,26500.0,82,00:40:00,TWD,03
4523db5d141492a1ad26a971dc44aaeb00f13ae198154437f7935101026ac815,01,1f7d91582f79b4a5ac7ae2518f736eacfc154573c5ff25318345d51761eee38a,02,UNK,115.0,25,09:35:00,TWD,UNK
69545b7266fce94373d7079651e3d2cd930f11f5607ef49be8119dddabd9e4c9,01,428dbc79923e5e2f0318f47b98d26184effa2f30c63a2b2697af15ca5e9fc68c,02,UNK,1050.0,30,10:25:00,TWD,03
49801251bc33c7da72607077d03b9c8297860347d296f1e7d6d4355a6fb866c0,01,e7fe48da91641cfc30c44e6aafc7770cfa540c48b2f723e91743d1bfe40fb932,02,UNK,165000.0,29,19:20:00,TWD,03
7ed01ab8b7bb2e1789dae0431289394f25e83f02e8b3c51d6e515227733cced7,01,4e7cd0c45bdf2239a93b6857fada1a2b49c9373025ee9682a4a5d23fce55c0a5,01,N,3050.0,71,22:30:00,TWD,UNK
fe84e0ba8a0807ec3c3f1b803ed1f7d8be3927d7509cdd79c9ff56a8e46b6f83,01,c40bf73ab4288dab03280820587b7c57ee5142b62b52b4d53d1cdacf71b3030f,02,UNK,3550.0,31,04:00:00,TWD,03
8ddadb03a30aca1d7dba1fffae545dc1d9b8f63cd80512b16824b5772bdd9ea3,01,9217fd8418696e312a6f61f1ff834d3076a5672f348ae1f45ea23e8ea227a65c,02,UNK,4050.0,2,13:40:00,TWD,03
5e412748b255999f6da924a18e31e03a742be78403eed7534b46ffb01c2e6c18,01,eeba84eaafec256cd7e06e0ad27f9844f4ab6fa3b7382b0bc5a5d60aa4262d1b,02,UNK,30500.0,40,22:25:00,TWD,03
f98ff292e9036e0d652990e74ac41638dd83a4df2f7eae45e3528b49aac780e8,01,da398a62757fe00a9a4de88b1e269ce7ab6b8c6f19d537ac89e421afd049cc37,02,UNK,1750.0,38,11:45:00,TWD,UNK
0d4bd83c66ef37072fa350c8c207523a988d8b2cbd4c4c5b42c7f82a7faab7e8,01,9caf3a21457b592fe06aa4f8f5b456afd076a284472093d51a4dddb9c9f53f20,02,UNK,985.0,85,17:20:00,TWD,03
47092870a7aa12a4c8772416dd31f4e409bce6b06e3e1fa7f72676206b210869,01,475bff68c7ab35e9eca5f38e5091c2621439056a5ed89770d2972bbae479cb43,02,UNK,1050.0,48,17:35:00,TWD,03
c6e4a0b956e06a334688ef18c6d8c84d8778cef8b2f408cf77be68cb32ca1402,01,0fd858dc79c9da07fcf9c1cffcb3a191661d8bbfd75f6ee259d832de11c9eac8,02,UNK,5050.0,43,20:30:00,TWD,03
8d3c276001e023f5499e64ed9bc4fc6228d70088fe2abeca18aa902cb1f09008,01,0a0ca0a757178d5446c7712cf8b46b595f97736734896b60ee2a2bea12822854,02,UNK,115.0,32,23:40:00,TWD,03
